Id_BoletaApp;LLAVEV;CODIGO_PCD;ID_AE;ID_UGM;ID_VIVIENDA;PCDUGM;RESUL_ENTREVISTA_VIV;V01_TIPO_VIVIENDA;V02_OCUPACION_VIVIENDA;H01A_TOTAL_RESIDENTES_HAB;H01B_TOTAL_HOMBRES_RESIDENTES_HAB;H01C_TOTAL_MUJERES_RESIDENTES_HAB
ABCYXZ54381673040205023;21013010122014;21013;010;122;014;21013122;1;1;1;4;1;3
ABCYXZ54391673040205023;21013005136001;21013;005;136;001;21013136;1;1;1;2;0;2
ABCYXZ54401673040205023;21013005136002;21013;005;136;002;21013136;1;1;1;3;2;1
ABCYXZ54411673040205023;21013001149001;21013;001;149;001;21013149;1;1;1;5;3;2
ABCYXZ5441673040205023;10203043075002;10203;043;075;002;10203075;1;2;1;2;1;1
ABCYXZ54421673040205023;21013001149002;21013;001;149;002;21013149;1;1;1;1;0;1
ABCYXZ54431673040205023;21013001149003;21013;001;149;003;21013149;1;1;1;2;1;1
ABCYXZ54441673040205023;21013001149004;21013;001;149;004;21013149;1;1;1;1;1;0
ABCYXZ54451673040205023;21013001149005;21013;001;149;005;21013149;1;1;1;5;2;3
ABCYXZ54461673040205023;21013001149006;21013;001;149;006;21013149;1;1;1;2;2;0
ABCYXZ54471673040205023;21013001149007;21013;001;149;007;21013149;1;1;1;2;1;1
ABCYXZ54481673040205023;21013001149008;21013;001;149;008;21013149;1;1;1;2;1;1
ABCYXZ54491673040205023;21013001149009;21013;001;149;009;21013149;1;1;1;3;1;2
ABCYXZ54501673040205023;21013001149010;21013;001;149;010;21013149;1;1;1;4;0;4
ABCYXZ54511673040205023;21013001149011;21013;001;149;011;21013149;1;1;1;6;4;2
ABCYXZ5451673040205023;10203043075003;10203;043;075;003;10203075;1;1;1;2;0;2
ABCYXZ54521673040205023;21013001149012;21013;001;149;012;21013149;1;1;1;5;3;2
ABCYXZ54531673040205023;21013001149013;21013;001;149;013;21013149;1;1;1;4;2;2
ABCYXZ54541673040205023;21013001149014;21013;001;149;014;21013149;1;1;1;1;0;1
ABCYXZ54551673040205023;21013010122001;21013;010;122;001;21013122;1;1;1;2;1;1
ABCYXZ54561673040205023;21013010122002;21013;010;122;002;21013122;1;1;1;1;1;0
ABCYXZ54571673040205023;21013010122003;21013;010;122;003;21013122;1;1;1;3;2;1
ABCYXZ54581673040205023;21013010122004;21013;010;122;004;21013122;1;1;1;2;1;1
ABCYXZ54591673040205023;21013010122005;21013;010;122;005;21013122;1;1;1;1;0;1
ABCYXZ54601673040205023;21013010122006;21013;010;122;006;21013122;1;1;1;2;2;0
ABCYXZ54611673040205023;21013010122007;21013;010;122;007;21013122;1;1;1;4;3;1
ABCYXZ5461673040205023;10203043075450;10203;043;075;450;10203075;1;1;1;2;0;2
ABCYXZ54621673040205023;21013010122008;21013;010;122;008;21013122;1;1;1;4;2;2
ABCYXZ54631673040205023;21013010122009;21013;010;122;009;21013122;1;1;1;5;5;0
ABCYXZ54641673040205023;21013010122010;21013;010;122;010;21013122;1;1;1;4;3;1
ABCYXZ54651673040205023;21013011082001;21013;011;082;001;21013082;1;1;1;2;1;1
ABCYXZ54661673040205023;21013010224001;21013;010;224;001;21013224;1;1;1;5;2;3
ABCYXZ54671673040205023;21013037050001;21013;037;050;001;21013050;1;1;1;2;0;2
ABCYXZ54681673040205023;21013037050002;21013;037;050;002;21013050;1;1;1;1;0;1
ABCYXZ54691673040205023;21013037050A05;21013;037;050;A05;21013050;1;6;8;0;0;0
ABCYXZ54701673040205023;21013037050004;21013;037;050;004;21013050;1;1;1;3;1;2
ABCYXZ54711673040205023;21013037050A03;21013;037;050;A03;21013050;1;1;1;2;1;1
ABCYXZ5471673040205023;10203060137A51;10203;060;137;A51;10203137;1;1;1;5;3;2
ABCYXZ54721673040205023;21013037050A07;21013;037;050;A07;21013050;1;1;1;2;0;2
ABCYXZ54731673040205023;21013037050A04;21013;037;050;A04;21013050;1;1;1;4;3;1
ABCYXZ54741673040205023;21013037050008;21013;037;050;008;21013050;1;1;1;4;3;1
ABCYXZ54751673040205023;21013037050A06;21013;037;050;A06;21013050;1;1;1;2;1;1
ABCYXZ54761673040205023;21013037050471;21013;037;050;471;21013050;1;1;1;4;1;3
ABCYXZ54771673040205023;21201011028017;21201;011;028;017;21201028;1;1;1;5;2;3
ABCYXZ54781673040205023;21201011028A05;21201;011;028;A05;21201028;1;1;1;2;2;0
ABCYXZ54791673040205023;21201013056A02;21201;013;056;A02;21201056;1;1;1;4;3;1
ABCYXZ54801673040205023;21201013056010;21201;013;056;010;21201056;1;1;1;2;1;1
ABCYXZ54811673040205023;21201013056014;21201;013;056;014;21201056;1;1;1;2;1;1
ABCYXZ5481673040205023;10203060137A52;10203;060;137;A52;10203137;1;1;1;3;2;1
ABCYXZ54821673040205023;21201013056025;21201;013;056;025;21201056;1;1;1;3;2;1
ABCYXZ54831673040205023;21201013056026;21201;013;056;026;21201056;1;1;1;7;2;5
ABCYXZ54841673040205023;21201008007A06;21201;008;007;A06;21201007;1;1;1;4;1;3
ABCYXZ54851673040205023;21201008007A05;21201;008;007;A05;21201007;1;1;1;4;3;1
ABCYXZ54861673040205023;21201008007A04;21201;008;007;A04;21201007;1;1;1;4;3;1
ABCYXZ54871673040205023;21201008007A07;21201;008;007;A07;21201007;1;1;1;2;1;1
ABCYXZ54881673040205023;21201008007009;21201;008;007;009;21201007;1;1;1;2;1;1
ABCYXZ54891673040205023;21201014048006;21201;014;048;006;21201048;1;1;1;3;1;2
ABCYXZ54901673040205023;21201014048A02;21201;014;048;A02;21201048;1;1;1;4;1;3
ABCYXZ54911673040205023;21201014048A01;21201;014;048;A01;21201048;1;1;1;3;2;1
ABCYXZ5491673040205023;10301046211001;10301;046;211;001;10301211;1;1;1;3;2;1
ABCYXZ54921673040205023;21201014048012;21201;014;048;012;21201048;1;1;1;4;2;2
ABCYXZ54931673040205023;21201014048013;21201;014;048;013;21201048;1;1;1;2;1;1
ABCYXZ54941673040205023;21201014048020;21201;014;048;020;21201048;1;1;1;2;1;1
ABCYXZ54951673040205023;21201014048022;21201;014;048;022;21201048;1;1;1;3;0;3
ABCYXZ54961673040205023;21201014048024;21201;014;048;024;21201048;1;1;1;4;2;2
ABCYXZ54971673040205023;21201009081A71;21201;009;081;A71;21201081;1;1;1;2;0;2
ABCYXZ54981673040205023;21201009081011;21201;009;081;011;21201081;1;4;1;1;1;0
ABCYXZ54991673040205023;21201009081A72;21201;009;081;A72;21201081;1;1;1;4;1;3
ABCYXZ55001673040205023;21201009081023;21201;009;081;023;21201081;1;1;1;2;2;0
ABCYXZ55011673040205023;21201009081027;21201;009;081;027;21201081;1;1;1;6;2;4
ABCYXZ5501673040205023;10301032139024;10301;032;139;024;10301139;1;1;1;2;1;1
ABCYXZ55021673040205023;21202003044001;21202;003;044;001;21202044;1;1;1;2;1;1
ABCYXZ55031673040205023;21202003044002;21202;003;044;002;21202044;1;1;1;2;1;1
ABCYXZ55041673040205023;21202003044003;21202;003;044;003;21202044;1;1;1;5;4;1
ABCYXZ55051673040205023;21202003044004;21202;003;044;004;21202044;1;1;1;4;2;2
ABCYXZ55061673040205023;21202003044005;21202;003;044;005;21202044;1;1;1;2;1;1
ABCYXZ55071673040205023;21202003044006;21202;003;044;006;21202044;1;1;1;2;0;2
ABCYXZ55081673040205023;21202003044007;21202;003;044;007;21202044;1;1;1;5;3;2
ABCYXZ55091673040205023;21202003044008;21202;003;044;008;21202044;1;1;1;3;1;2
ABCYXZ55101673040205023;21202003044009;21202;003;044;009;21202044;1;1;1;7;3;4
ABCYXZ55111673040205023;21202003044010;21202;003;044;010;21202044;1;1;1;1;1;0
ABCYXZ5511673040205023;10301050006002;10301;050;006;002;10301006;1;1;1;3;2;1
ABCYXZ55121673040205023;21202003044011;21202;003;044;011;21202044;1;1;1;2;1;1
ABCYXZ55131673040205023;21202003044012;21202;003;044;012;21202044;1;1;1;4;2;2
ABCYXZ55141673040205023;21202003044013;21202;003;044;013;21202044;1;1;1;3;1;2
ABCYXZ55151673040205023;21202003044014;21202;003;044;014;21202044;1;1;1;6;2;4
ABCYXZ55161673040205023;21202003044015;21202;003;044;015;21202044;1;1;1;3;1;2
ABCYXZ551672848688560;11001024012X04;11001;024;012;X04;11001012;4;14;1;1;1;0
ABCYXZ551673040205023;10106024159013;10106;024;159;013;10106159;1;1;1;4;2;2
ABCYXZ55171673040205023;21202003044016;21202;003;044;016;21202044;1;1;1;1;1;0
ABCYXZ55181673040205023;21202003044017;21202;003;044;017;21202044;1;1;1;3;1;2
ABCYXZ55191673040205023;21202003044018;21202;003;044;018;21202044;1;4;1;5;3;2
ABCYXZ55201673040205023;21202003044019;21202;003;044;019;21202044;1;1;1;4;2;2
ABCYXZ55211673040205023;21202003044020;21202;003;044;020;21202044;1;1;1;3;1;2
ABCYXZ5521673040205023;10301050006A09;10301;050;006;A09;10301006;1;1;1;3;2;1
ABCYXZ55221673040205023;21202003044021;21202;003;044;021;21202044;1;1;1;3;2;1
ABCYXZ55231673040205023;21202003044022;21202;003;044;022;21202044;1;1;1;3;1;2
ABCYXZ55241673040205023;21202003044023;21202;003;044;023;21202044;1;1;1;3;2;1
ABCYXZ55251673040205023;21202003044024;21202;003;044;024;21202044;1;1;1;2;1;1
ABCYXZ55261673040205023;21202004025A92;21202;004;025;A92;21202025;1;1;1;3;1;2
ABCYXZ55271673040205023;21202004025A91;21202;004;025;A91;21202025;1;1;1;3;2;1
ABCYXZ55281673040205023;21204002020001;21204;002;020;001;21204020;1;1;1;3;1;2
ABCYXZ55291673040205023;21204002020002;21204;002;020;002;21204020;1;1;1;1;0;1
ABCYXZ55301673040205023;21204006006001;21204;006;006;001;21204006;1;1;1;3;2;1
ABCYXZ55311673040205023;21204006006002;21204;006;006;002;21204006;1;7;1;3;2;1
ABCYXZ5531673040205023;10301050006010;10301;050;006;010;10301006;1;1;1;2;1;1
ABCYXZ55321673040205023;21205003008007;21205;003;008;007;21205008;1;1;1;1;1;0
ABCYXZ55331673040205023;21303002004001;21303;002;004;001;21303004;1;1;1;9;4;5
ABCYXZ55341673040205023;21303002004A23;21303;002;004;A23;21303004;1;1;1;7;5;2
ABCYXZ55351673040205023;21303017037001;21303;017;037;001;21303037;1;1;1;3;2;1
ABCYXZ55361673040205023;21303017037003;21303;017;037;003;21303037;1;1;1;4;1;3
ABCYXZ55371673040205023;21303017037006;21303;017;037;006;21303037;1;1;1;5;4;1
ABCYXZ55381673040205023;21303017037009;21303;017;037;009;21303037;1;1;1;8;3;5
ABCYXZ55391673040205023;21303017037010;21303;017;037;010;21303037;1;1;1;5;3;2
ABCYXZ55401673040205023;21303017037013;21303;017;037;013;21303037;1;1;1;3;2;1
ABCYXZ55411673040205023;21303017037011;21303;017;037;011;21303037;1;1;1;1;1;0
ABCYXZ55421673040205023;21303017037012;21303;017;037;012;21303037;1;1;1;5;1;4
ABCYXZ55431673040205023;21303017037014;21303;017;037;014;21303037;1;1;6;0;0;0
ABCYXZ55441673040205023;21303017037015;21303;017;037;015;21303037;1;1;1;3;2;1
ABCYXZ55451673040205023;21303017037016;21303;017;037;016;21303037;1;1;1;3;1;2
ABCYXZ55461673040205023;21303017037017;21303;017;037;017;21303037;1;1;1;4;1;3
ABCYXZ55471673040205023;21303017037018;21303;017;037;018;21303037;1;1;1;2;1;1
ABCYXZ55481673040205023;21303017037019;21303;017;037;019;21303037;1;1;1;4;2;2
ABCYXZ55491673040205023;21303017037020;21303;017;037;020;21303037;1;1;1;4;1;3
ABCYXZ55501673040205023;21303017037021;21303;017;037;021;21303037;1;1;1;3;1;2
ABCYXZ55511673040205023;21303017037022;21303;017;037;022;21303037;1;1;6;0;0;0
ABCYXZ5551673040205023;10301050006017;10301;050;006;017;10301006;1;1;1;3;1;2
ABCYXZ55521673040205023;21303017037023;21303;017;037;023;21303037;1;1;8;0;0;0
ABCYXZ55531673040205023;21303017037024;21303;017;037;024;21303037;1;1;1;4;2;2
ABCYXZ55541673040205023;21303017037025;21303;017;037;025;21303037;1;1;8;0;0;0
ABCYXZ55551673040205023;21303018033200;21303;018;033;200;21303033;1;1;1;3;2;1
ABCYXZ55561673040205023;21303018033201;21303;018;033;201;21303033;1;1;1;2;1;1
ABCYXZ55571673040205023;21303018033202;21303;018;033;202;21303033;1;1;1;4;3;1
ABCYXZ55581673040205023;21303018033203;21303;018;033;203;21303033;1;1;1;2;1;1
ABCYXZ55591673040205023;21303018033204;21303;018;033;204;21303033;1;1;4;0;0;0
ABCYXZ55601673040205023;21303018033205;21303;018;033;205;21303033;1;1;3;0;0;0
ABCYXZ55611673040205023;21303018033206;21303;018;033;206;21303033;1;1;6;0;0;0
ABCYXZ5561673040205023;10301050006018;10301;050;006;018;10301006;1;1;1;2;1;1
ABCYXZ55621673040205023;21303018033207;21303;018;033;207;21303033;1;1;6;0;0;0
ABCYXZ55631673040205023;21303015075001;21303;015;075;001;21303075;1;1;1;2;0;2
ABCYXZ55641673040205023;21303015075002;21303;015;075;002;21303075;1;1;1;2;1;1
ABCYXZ55651673040205023;21303015075003;21303;015;075;003;21303075;1;1;1;3;2;1
ABCYXZ55661673040205023;21303015075004;21303;015;075;004;21303075;1;1;1;1;1;0
ABCYXZ55671673040205023;21303015075005;21303;015;075;005;21303075;1;1;1;2;1;1
ABCYXZ55681673040205023;21303015075007;21303;015;075;007;21303075;1;1;1;3;0;3
ABCYXZ55691673040205023;21303015075009;21303;015;075;009;21303075;1;1;1;4;1;3
ABCYXZ55701673040205023;21303015075011;21303;015;075;011;21303075;1;1;1;4;3;1
ABCYXZ55711673040205023;21303015075012;21303;015;075;012;21303075;1;1;1;4;3;1
ABCYXZ5571673040205023;10301030131001;10301;030;131;001;10301131;1;1;1;3;2;1
ABCYXZ55721673040205023;21303015075013;21303;015;075;013;21303075;1;1;1;3;2;1
ABCYXZ55731673040205023;21303015075014;21303;015;075;014;21303075;1;1;1;1;1;0
ABCYXZ55741673040205023;21303015075015;21303;015;075;015;21303075;1;1;1;1;1;0
ABCYXZ55751673040205023;21303015075016;21303;015;075;016;21303075;1;1;1;5;3;2
ABCYXZ55761673040205023;21303015075017;21303;015;075;017;21303075;1;1;1;3;2;1
ABCYXZ55771673040205023;21303014050084;21303;014;050;084;21303050;1;1;1;9;4;5
ABCYXZ55781673040205023;21303014050085;21303;014;050;085;21303050;1;1;1;5;3;2
ABCYXZ55791673040205023;21303015075041;21303;015;075;041;21303075;1;1;1;3;1;2
ABCYXZ55801673040205023;21303015075042;21303;015;075;042;21303075;1;1;1;3;0;3
ABCYXZ55811673040205023;21303015075043;21303;015;075;043;21303075;1;1;1;3;2;1
ABCYXZ5581673040205023;10301030131002;10301;030;131;002;10301131;1;1;1;5;2;3
ABCYXZ55821673040205023;21303015075049;21303;015;075;049;21303075;1;1;1;3;2;1
ABCYXZ55831673040205023;21303015075050;21303;015;075;050;21303075;1;1;1;3;2;1
ABCYXZ55841673040205023;21303014050050;21303;014;050;050;21303050;1;1;1;2;1;1
ABCYXZ55851673040205023;21303014050052;21303;014;050;052;21303050;1;1;1;4;2;2
ABCYXZ55861673040205023;21303014050053;21303;014;050;053;21303050;1;1;1;5;3;2
ABCYXZ55871673040205023;21303014050055;21303;014;050;055;21303050;1;1;1;3;2;1
ABCYXZ55881673040205023;21303014050057;21303;014;050;057;21303050;1;1;1;3;2;1
ABCYXZ55891673040205023;21303014050045;21303;014;050;045;21303050;1;1;1;2;0;2
ABCYXZ55901673040205023;21303014050051;21303;014;050;051;21303050;1;1;1;2;0;2
ABCYXZ55911673040205023;21303014050054;21303;014;050;054;21303050;1;1;1;3;0;3
ABCYXZ5591673040205023;10301036182024;10301;036;182;024;10301182;1;1;1;1;1;0
ABCYXZ55921673040205023;21303014050056;21303;014;050;056;21303050;1;1;1;3;0;3
ABCYXZ55931673040205023;21303014050063;21303;014;050;063;21303050;1;1;1;4;1;3
ABCYXZ55941673040205023;21303014050064;21303;014;050;064;21303050;1;1;1;1;0;1
ABCYXZ55951673040205023;21303014050065;21303;014;050;065;21303050;1;1;1;1;1;0
ABCYXZ55961673040205023;21303014050066;21303;014;050;066;21303050;1;1;1;4;2;2
ABCYXZ55971673040205023;21303014050046;21303;014;050;046;21303050;1;1;1;5;2;3
ABCYXZ55981673040205023;21303014050049;21303;014;050;049;21303050;1;1;1;5;2;3
ABCYXZ55991673040205023;21303014050090;21303;014;050;090;21303050;1;1;1;5;3;2
ABCYXZ56001673040205023;21303014050058;21303;014;050;058;21303050;1;1;8;0;0;0
ABCYXZ56011673040205023;21303014050059;21303;014;050;059;21303050;1;1;1;1;1;0
ABCYXZ5601673040205023;10301036182025;10301;036;182;025;10301182;1;1;1;4;1;3
ABCYXZ56021673040205023;21303014050060;21303;014;050;060;21303050;1;1;1;2;0;2
ABCYXZ56031673040205023;21303014050062;21303;014;050;062;21303050;1;1;1;2;1;1
ABCYXZ56041673040205023;21303014050061;21303;014;050;061;21303050;1;1;1;1;1;0
ABCYXZ56051673040205023;21303014050069;21303;014;050;069;21303050;1;1;1;3;2;1
ABCYXZ56061673040205023;21303014050067;21303;014;050;067;21303050;1;1;1;5;1;4
ABCYXZ56071673040205023;21303014050071;21303;014;050;071;21303050;1;1;3;0;0;0
ABCYXZ56081673040205023;21303014050072;21303;014;050;072;21303050;1;1;1;3;2;1
ABCYXZ56091673040205023;21303014050075;21303;014;050;075;21303050;1;1;1;3;2;1
ABCYXZ56101673040205023;21303014050076;21303;014;050;076;21303050;1;1;1;5;4;1
ABCYXZ56111673040205023;21303014050077;21303;014;050;077;21303050;1;1;8;0;0;0
ABCYXZ5611673040205023;10301036182A25;10301;036;182;A25;10301182;1;1;1;5;0;5
ABCYXZ56121673040205023;21303014050079;21303;014;050;079;21303050;1;1;1;3;2;1
ABCYXZ56131673040205023;21303014050080;21303;014;050;080;21303050;1;1;1;6;2;4
ABCYXZ56141673040205023;21303014050081;21303;014;050;081;21303050;1;1;1;2;1;1
ABCYXZ56151673040205023;21303014050082;21303;014;050;082;21303050;1;1;1;3;1;2
ABCYXZ56161673040205023;21303018034029;21303;018;034;029;21303034;1;1;1;5;3;2
ABCYXZ561672848688560;11001024012X05;11001;024;012;X05;11001012;4;14;1;1;1;0
ABCYXZ561673040205023;10106024159014;10106;024;159;014;10106159;1;1;1;4;1;3
ABCYXZ56171673040205023;21303018034030;21303;018;034;030;21303034;1;1;1;4;3;1
ABCYXZ56181673040205023;21303018034031;21303;018;034;031;21303034;1;1;1;3;1;2
ABCYXZ56191673040205023;21303018033019;21303;018;033;019;21303033;1;1;1;3;2;1
ABCYXZ56201673040205023;21303012076008;21303;012;076;008;21303076;1;1;1;1;0;1
ABCYXZ56211673040205023;21303012076014;21303;012;076;014;21303076;1;1;1;3;1;2
ABCYXZ5621673040205023;10301036182028;10301;036;182;028;10301182;1;1;1;1;0;1
ABCYXZ56221673040205023;21303012076015;21303;012;076;015;21303076;1;1;1;2;1;1
ABCYXZ56231673040205023;21303018034001;21303;018;034;001;21303034;1;1;1;6;4;2
ABCYXZ56241673040205023;21303018034002;21303;018;034;002;21303034;1;1;1;2;1;1
ABCYXZ56251673040205023;21303018034004;21303;018;034;004;21303034;1;1;1;5;2;3
ABCYXZ56261673040205023;21303018034006;21303;018;034;006;21303034;1;1;1;1;1;0
ABCYXZ56271673040205023;21303018034007;21303;018;034;007;21303034;1;1;1;3;2;1
ABCYXZ56281673040205023;21303018034008;21303;018;034;008;21303034;1;1;1;3;1;2
ABCYXZ56291673040205023;21303018034009;21303;018;034;009;21303034;1;1;1;5;3;2
ABCYXZ56301673040205023;21303018034011;21303;018;034;011;21303034;1;1;1;1;0;1
ABCYXZ56311673040205023;21303018034013;21303;018;034;013;21303034;1;1;1;1;1;0
ABCYXZ5631673040205023;10301036182182;10301;036;182;182;10301182;1;1;1;6;3;3
ABCYXZ56321673040205023;21303018034014;21303;018;034;014;21303034;1;1;1;3;1;2
ABCYXZ56331673040205023;21303018034015;21303;018;034;015;21303034;1;1;1;1;0;1
ABCYXZ56341673040205023;21303018034017;21303;018;034;017;21303034;1;1;1;3;1;2
ABCYXZ56351673040205023;21303018034018;21303;018;034;018;21303034;1;1;1;3;1;2
ABCYXZ56361673040205023;21303018034019;21303;018;034;019;21303034;1;1;1;5;2;3
ABCYXZ56371673040205023;21303018034020;21303;018;034;020;21303034;1;1;1;1;0;1
ABCYXZ56381673040205023;21303018034021;21303;018;034;021;21303034;1;1;1;4;1;3
ABCYXZ56391673040205023;21303018034026;21303;018;034;026;21303034;1;1;1;3;0;3
ABCYXZ56401673040205023;21303018034028;21303;018;034;028;21303034;1;1;1;5;3;2
ABCYXZ56411673040205023;21303007040058;21303;007;040;058;21303040;1;1;1;5;2;3
ABCYXZ5641673040205023;10301036182A24;10301;036;182;A24;10301182;1;1;1;3;1;2
ABCYXZ56421673040205023;21303007040059;21303;007;040;059;21303040;1;1;1;2;0;2
ABCYXZ56431673040205023;21303007040061;21303;007;040;061;21303040;1;1;1;7;4;3
ABCYXZ56441673040205023;21303007040062;21303;007;040;062;21303040;1;1;1;4;1;3
ABCYXZ56451673040205023;21303007040063;21303;007;040;063;21303040;1;1;1;2;1;1
ABCYXZ56461673040205023;21303007040064;21303;007;040;064;21303040;1;1;1;4;1;3
ABCYXZ56471673040205023;21303007040065;21303;007;040;065;21303040;1;1;1;7;3;4
ABCYXZ56481673040205023;21303018033001;21303;018;033;001;21303033;1;1;1;3;2;1
ABCYXZ56491673040205023;21303018033003;21303;018;033;003;21303033;1;1;1;2;1;1
ABCYXZ56501673040205023;21303018033004;21303;018;033;004;21303033;1;1;1;5;1;4
ABCYXZ56511673040205023;21303018033005;21303;018;033;005;21303033;1;1;1;4;1;3
ABCYXZ5651673040205023;10301036182A21;10301;036;182;A21;10301182;1;1;1;1;0;1
ABCYXZ56521673040205023;21303018033006;21303;018;033;006;21303033;1;1;1;1;0;1
ABCYXZ56531673040205023;21303018033007;21303;018;033;007;21303033;1;1;1;6;3;3
ABCYXZ56541673040205023;21303018033008;21303;018;033;008;21303033;1;1;1;3;1;2
ABCYXZ56551673040205023;21303018033009;21303;018;033;009;21303033;1;1;1;1;0;1
ABCYXZ56561673040205023;21303018033010;21303;018;033;010;21303033;1;1;1;2;1;1
ABCYXZ56571673040205023;21303018033011;21303;018;033;011;21303033;1;1;1;3;2;1
ABCYXZ56581673040205023;21303018033013;21303;018;033;013;21303033;1;1;1;6;4;2
ABCYXZ56591673040205023;21303018033014;21303;018;033;014;21303033;1;1;1;5;3;2
ABCYXZ56601673040205023;21303018033015;21303;018;033;015;21303033;1;1;1;2;1;1
ABCYXZ56611673040205023;21303018033016;21303;018;033;016;21303033;1;1;1;4;2;2
ABCYXZ5661673040205023;10301036182A22;10301;036;182;A22;10301182;1;1;1;1;1;0
ABCYXZ56621673040205023;21303018033018;21303;018;033;018;21303033;1;1;1;3;1;2
ABCYXZ56631673040205023;21303012044007;21303;012;044;007;21303044;1;1;1;2;1;1
ABCYXZ56641673040205023;21303012044008;21303;012;044;008;21303044;1;1;1;5;3;2
ABCYXZ56651673040205023;21303012044009;21303;012;044;009;21303044;1;1;1;4;0;4
ABCYXZ56661673040205023;21303012044010;21303;012;044;010;21303044;1;1;1;3;1;2
ABCYXZ56671673040205023;21303012044012;21303;012;044;012;21303044;1;1;1;1;0;1
ABCYXZ56681673040205023;21303012044013;21303;012;044;013;21303044;1;1;1;1;0;1
ABCYXZ56691673040205023;21303012044016;21303;012;044;016;21303044;1;1;1;4;3;1
ABCYXZ56701673040205023;21303012044017;21303;012;044;017;21303044;1;1;1;3;1;2
ABCYXZ56711673040205023;21303012044018;21303;012;044;018;21303044;1;1;1;4;1;3
ABCYXZ5671673040205023;10301036182009;10301;036;182;009;10301182;1;1;1;2;0;2
ABCYXZ56721673040205023;21303012044022;21303;012;044;022;21303044;1;1;1;3;2;1
ABCYXZ56731673040205023;21303012044023;21303;012;044;023;21303044;1;1;1;4;0;4
ABCYXZ56741673040205023;21303012044025;21303;012;044;025;21303044;1;1;1;2;0;2
ABCYXZ56751673040205023;21303012044026;21303;012;044;026;21303044;1;1;1;4;2;2
ABCYXZ56761673040205023;21303012044027;21303;012;044;027;21303044;1;1;1;4;3;1
ABCYXZ56771673040205023;21303012044028;21303;012;044;028;21303044;1;1;1;2;0;2
ABCYXZ56781673040205023;21303012044029;21303;012;044;029;21303044;1;1;1;4;2;2
ABCYXZ56791673040205023;21303012044030;21303;012;044;030;21303044;1;1;1;3;2;1
ABCYXZ56801673040205023;21303012044032;21303;012;044;032;21303044;1;1;1;3;2;1
ABCYXZ56811673040205023;21303012044035;21303;012;044;035;21303044;1;1;1;1;0;1
ABCYXZ5681673040205023;10301036182A23;10301;036;182;A23;10301182;1;1;1;2;2;0
ABCYXZ56821673040205023;21303012044036;21303;012;044;036;21303044;1;1;1;4;2;2
ABCYXZ56831673040205023;21303012044038;21303;012;044;038;21303044;1;1;1;5;3;2
ABCYXZ56841673040205023;21303012044040;21303;012;044;040;21303044;1;1;1;2;1;1
ABCYXZ56851673040205023;21303012044041;21303;012;044;041;21303044;1;1;1;1;0;1
ABCYXZ56861673040205023;21303015049075;21303;015;049;075;21303049;1;1;1;4;1;3
ABCYXZ56871673040205023;21303015049076;21303;015;049;076;21303049;1;1;1;1;1;0
ABCYXZ56881673040205023;21303017037047;21303;017;037;047;21303037;1;1;1;3;2;1
ABCYXZ56891673040205023;21303017037048;21303;017;037;048;21303037;1;1;1;2;1;1
ABCYXZ56901673040205023;21303017037049;21303;017;037;049;21303037;1;1;1;2;1;1
ABCYXZ56911673040205023;21303017037050;21303;017;037;050;21303037;1;1;1;2;1;1
ABCYXZ5691673040205023;10301036182019;10301;036;182;019;10301182;1;1;1;1;1;0
ABCYXZ56921673040205023;21303017037051;21303;017;037;051;21303037;1;1;1;3;1;2
ABCYXZ56931673040205023;21303017037057;21303;017;037;057;21303037;1;1;1;2;2;0
ABCYXZ56941673040205023;21303017037053;21303;017;037;053;21303037;1;1;1;2;1;1
ABCYXZ56951673040205023;21303017037054;21303;017;037;054;21303037;1;1;1;3;2;1
ABCYXZ56961673040205023;21303017037056;21303;017;037;056;21303037;1;1;1;4;2;2
ABCYXZ56971673040205023;21303017037063;21303;017;037;063;21303037;1;1;1;3;1;2
ABCYXZ56981673040205023;21303017037064;21303;017;037;064;21303037;1;1;1;3;0;3
ABCYXZ56991673040205023;21303017037065;21303;017;037;065;21303037;1;1;1;2;1;1
ABCYXZ57001673040205023;21303017037067;21303;017;037;067;21303037;1;1;1;4;2;2
ABCYXZ57011673040205023;21303017037055;21303;017;037;055;21303037;1;1;1;5;2;3
ABCYXZ5701673040205023;10301020025001;10301;020;025;001;10301025;1;1;1;8;4;4
ABCYXZ57021673040205023;21303017037358;21303;017;037;358;21303037;4;1;2;0;0;0
ABCYXZ57031673040205023;21303017037061;21303;017;037;061;21303037;1;1;1;2;1;1
ABCYXZ57041673040205023;21303014048085;21303;014;048;085;21303048;1;1;1;2;1;1
ABCYXZ57051673040205023;21303014048086;21303;014;048;086;21303048;1;1;1;2;1;1
ABCYXZ57061673040205023;21303014048087;21303;014;048;087;21303048;1;1;8;0;0;0
ABCYXZ57071673040205023;21303014048088;21303;014;048;088;21303048;1;1;1;3;2;1
ABCYXZ57081673040205023;21303014048089;21303;014;048;089;21303048;1;1;8;0;0;0
ABCYXZ57091673040205023;21303014048090;21303;014;048;090;21303048;1;1;1;2;1;1
ABCYXZ57101673040205023;21303014048091;21303;014;048;091;21303048;1;1;1;3;2;1
ABCYXZ57111673040205023;21303014048092;21303;014;048;092;21303048;1;1;1;2;1;1
ABCYXZ5711673040205023;10301020025A59;10301;020;025;A59;10301025;1;1;1;4;2;2
